Published,Snippet,Lead Paragraph,Main Headline,Print Headline,Seo Headline
2019-01-26T02:31:09+0000,"Corrections appearing in print on Saturday, January 26, 2019.","Corrections appearing in print on Saturday, January 26, 2019.","Corrections: January 26, 2019",Corrections,
2019-02-14T23:23:13+0000,"Our TV critic Margaret Lyons has three great suggestions for the long weekend, depending on your time and mood.","Our TV critic Margaret Lyons has three great suggestions for the long weekend, depending on your time and mood.",How Much Watching Time Do You Have This Weekend?,This Weekend I Have …,
2019-02-27T20:40:43+0000,"Chicago will pick a replacement for Mayor Rahm Emanuel on Tuesday. Regardless of who wins, the city’s political ecosystem has been transformed.","Chicago will pick a replacement for Mayor Rahm Emanuel on Tuesday. Regardless of who wins, the city’s political ecosystem has been transformed.",Chicago Is Picking a New Mayor. Either Outcome Will Make History.,Mayoral Election Turns Political Order in Chicago on Its Head,
2019-02-25T04:52:02+0000,"Close, nominated seven times, was the favorite for the best actress trophy. Olivia Colman won instead.","Close, nominated seven times, was the favorite for the best actress trophy. Olivia Colman won instead.",Glenn Close Loses at the Oscars. Again!,Glenn Close Loses at the Oscars. Again!,
2019-02-27T16:50:55+0000,The impressionistic family comedy on FX captures the labor of love better than ever in its third season.,The impressionistic family comedy on FX captures the labor of love better than ever in its third season.,"Review: The Grand, Exhausting Life of Pamela Adlon’s ‘Better Things’",The Little Stuff Alone Is Plenty,
2019-01-03T10:00:01+0000,"Trade wars, visa restrictions and anti-immigrant sentiments make it harder for the U.S. to school the world.","Trade wars, visa restrictions and anti-immigrant sentiments make it harder for the U.S. to school the world.","One of America’s Most Vital Exports, Education, Never Goes Abroad, but It Still Faces Threats","One of America’s Most Vital Exports, Education, Never Goes Abroad, but It Still Faces Threats",
2019-02-26T10:00:07+0000,I set out to understand how a group of real estate professionals allegedly used Airbnb to convert apartments into illegal hotel rooms.,I set out to understand how a group of real estate professionals allegedly used Airbnb to convert apartments into illegal hotel rooms.,"Unpacking an Illegal Airbnb Empire, One Fake Host at a Time",Unpacking an Illegal Airbnb Empire,
2019-02-24T03:10:04+0000,"The rebuilding Rangers received two conditional selections for the Norwegian, who became a fan favorite in New York.","The rebuilding Rangers received two conditional selections for the Norwegian, who became a fan favorite in New York.",Rangers Trade Mats Zuccarello to Stars for 2 Draft Picks,Rangers Ship Zuccarello To Dallas for Draft Picks,
2019-02-17T15:55:29+0000,"At the league’s annual showcase, players should bring their sneakers — as long as they match their ties. It’s all about parties during All-Star weekend.","At the league’s annual showcase, players should bring their sneakers — as long as they match their ties. It’s all about parties during All-Star weekend.",Basketball Is Beside the Point During N.B.A. All-Star Weekend,"Wait, There’s a Game On All-Star Weekend?",
2019-02-05T22:37:48+0000,The city’s health department said it was ordering restaurants to stop selling food products containing the increasingly trendy cannabidiol.,The city’s health department said it was ordering restaurants to stop selling food products containing the increasingly trendy cannabidiol.,"New York City Cracks Down on CBD Edibles, Saying the Cannabis Derivative Is Unsafe",City Cracks Down On Foods Containing Cannabis Derivative,
2019-03-15T20:36:24+0000,"Frank Cali was shot dead outside his Staten Island home on Wednesday, just six months after Gene Gotti had left federal custody.","Frank Cali was shot dead outside his Staten Island home on Wednesday, just six months after Gene Gotti had left federal custody.","A Gotti Was Released From Prison, Then the Gambino Boss Was Killed. Is There a Connection?",An Audacious Slaying Stirs Mob War Theories,
2019-02-26T16:11:39+0000,"With a designated #WeddingHashtag, guests can post photos on Facebook, Instagram, Twitter and other social media, serving as personal paparazzi.","With a designated #WeddingHashtag, guests can post photos on Facebook, Instagram, Twitter and other social media, serving as personal paparazzi.",Tips for Creating the Perfect Wedding Hashtag,"First Comes Love, Then Comes the Hashtag",
2019-03-15T19:00:06+0000,Government contractors like Boeing are barred from making federal campaign contributions. But there is a legal way around that.,Government contractors like Boeing are barred from making federal campaign contributions. But there is a legal way around that.,Boeing’s Political Ties and the Decision to Ground the 737 Max,Boeing’s Political Ties and the Decision to Ground the 737 Max,
2019-01-16T20:30:37+0000,"The Supreme Court considered whether the 21st Amendment, which ended Prohibition, gave states power to discriminate against some liquor store owners.","The Supreme Court considered whether the 21st Amendment, which ended Prohibition, gave states power to discriminate against some liquor store owners.",Justices Express Skepticism of Tennessee Law on Liquor Stores,Justices Question Tennessee Liquor Law,
2019-01-15T16:50:39+0000,"The former PepsiCo chief executive has been courted by Ivanka Trump, who is helping lead the search for a new World Bank president.","The former PepsiCo chief executive has been courted by Ivanka Trump, who is helping lead the search for a new World Bank president.",White House Considering Indra Nooyi to Head World Bank,White House Considers Former PepsiCo Chief to Lead World Bank,
2019-02-05T10:00:01+0000,"Every January, thousands of agricultural families come together for a 16-day celebration of Western heritage.","Every January, thousands of agricultural families come together for a 16-day celebration of Western heritage.",Where the Wild West Wears Its Heritage,,
2019-03-22T09:00:11+0000,"John Donohue began his project in 2015. By the time he had gathered his sketches together for a book, at least six of the restaurants had closed.","John Donohue began his project in 2015. By the time he had gathered his sketches together for a book, at least six of the restaurants had closed.",He Wants to Draw All the Restaurants in New York City,"A Sketchy Person, Stalking Restaurants",
2019-02-16T06:01:16+0000,"But the one-time wunderkind turned éminence grise is eager to look forward, not back.","But the one-time wunderkind turned éminence grise is eager to look forward, not back.","After 25 Years, Hussein Chalayan Is Not Afraid to Speak His Mind","After 25 Years, Hussein Chalayan Is Not Afraid to Speak His Mind",
2019-01-11T10:42:19+0000,"A Polish citizen who works for the French telecommunications company Orange was also charged, officials said.","A Polish citizen who works for the French telecommunications company Orange was also charged, officials said.","Poland Arrests 2, Including Huawei Employee, Accused of Spying for China","Poland Arrests 2, Including Huawei Worker, on Spying Charges",
2019-01-19T00:22:56+0000,"The federal shutdown has brought a particular chill to Kodiak, a small town of 6,300 on an isolated island in the Gulf of Alaska.","The federal shutdown has brought a particular chill to Kodiak, a small town of 6,300 on an isolated island in the Gulf of Alaska.",A Small Alaska Town Reels as the Coast Guard Weathers On Without Pay,"Shutdown in Alaska Town, And It ‘Impacts Everyone’",
2019-03-13T13:01:28+0000,"A Dutch colonial-style home in Greenwich, a Cape Cod in Ross and an 1834 house in Charleston.","A Dutch colonial-style home in Greenwich, a Cape Cod in Ross and an 1834 house in Charleston.","$2.8 Million Homes in Connecticut, California and South Carolina","$2.8 Million Homes in Connecticut, California and South Carolina",
2019-03-22T18:30:42+0000,"Tom Brady, Meek Mill, Drew Bledsoe and Kenny Chesney on the man caught up in a scandal.","Tom Brady, Meek Mill, Drew Bledsoe and Kenny Chesney on the man caught up in a scandal.",Robert Kraft’s Future in the Balance: ‘I Am Truly Sorry’,"Robert Kraft,  In the Glare",
2019-03-13T09:00:02+0000,What message do these charges send to high school students who intend to go to college?,What message do these charges send to high school students who intend to go to college?,What Is Your Reaction to the College Admissions Cheating Scandal?,What Is Your Reaction to the College Admissions Cheating Scandal?,
2019-02-22T04:17:23+0000,"The lawsuit claims that by introducing entertainment like musical performances and theater, the Public hotel on the Lower East Side is sowing confusion.","The lawsuit claims that by introducing entertainment like musical performances and theater, the Public hotel on the Lower East Side is sowing confusion.","Public Theater Sues Ian Schrager’s Public Hotel, Alleging Trademark Violation","Public Theater Sues Public Hotel, Alleging Trademark Violation in Name",
